#Data tag : v2 , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(hz/ub),recorded(hz/ub),avgpu,source
305814:6343,1601:1601,10/28/17 16:06:08,STABLE BEAMS,6500,7901.133,7743.571,30.1,HFET
305814:6343,1602:1602,10/28/17 16:06:31,STABLE BEAMS,6500,7901.859,7743.813,30.1,HFET
305814:6343,1603:1603,10/28/17 16:06:55,STABLE BEAMS,6500,7900.741,7741.305,30.1,HFET
305814:6343,1604:1604,10/28/17 16:07:18,STABLE BEAMS,6500,7887.920,7729.092,30.1,HFET
305814:6343,1605:1605,10/28/17 16:07:41,STABLE BEAMS,6500,7882.010,7723.470,30.1,HFET
305814:6343,1606:1606,10/28/17 16:08:05,STABLE BEAMS,6500,7879.280,7720.367,30.1,HFET
305814:6343,1607:1607,10/28/17 16:08:28,STABLE BEAMS,6500,7876.595,7717.912,30.0,HFET
305814:6343,1608:1608,10/28/17 16:08:51,STABLE BEAMS,6500,7872.127,7712.362,30.0,HFET
305814:6343,1609:1609,10/28/17 16:09:15,STABLE BEAMS,6500,7867.681,7708.765,30.0,HFET
305814:6343,1610:1610,10/28/17 16:09:38,STABLE BEAMS,6500,7860.516,7702.701,30.0,HFET
305814:6343,1611:1611,10/28/17 16:10:01,STABLE BEAMS,6500,7854.514,7698.290,30.0,HFET
305814:6343,1612:1612,10/28/17 16:10:25,STABLE BEAMS,6500,7852.969,7585.571,30.0,HFET
305814:6343,1613:1613,10/28/17 16:10:48,STABLE BEAMS,6500,7850.302,7574.993,29.9,HFET
305814:6343,1614:1614,10/28/17 16:11:11,STABLE BEAMS,6500,7850.003,7693.351,29.9,HFET
305814:6343,1615:1615,10/28/17 16:11:35,STABLE BEAMS,6500,7847.190,7689.767,29.9,HFET
305814:6343,1616:1616,10/28/17 16:11:58,STABLE BEAMS,6500,7841.806,7685.413,29.9,HFET
305814:6343,1617:1617,10/28/17 16:12:21,STABLE BEAMS,6500,7838.293,7681.857,29.9,HFET
305814:6343,1618:1618,10/28/17 16:12:44,STABLE BEAMS,6500,7831.407,7658.314,29.9,HFET
305814:6343,1619:1619,10/28/17 16:13:08,STABLE BEAMS,6500,7818.373,7663.025,29.8,HFET
305814:6343,1620:1620,10/28/17 16:13:31,STABLE BEAMS,6500,7830.377,7663.341,29.8,HFET
305814:6343,1621:1621,10/28/17 16:13:54,STABLE BEAMS,6500,7824.029,7668.334,29.8,HFET
305814:6343,1622:1622,10/28/17 16:14:18,STABLE BEAMS,6500,7818.817,7663.216,29.8,HFET
305814:6343,1623:1623,10/28/17 16:14:41,STABLE BEAMS,6500,7820.087,7663.567,29.8,HFET
305814:6343,1624:1624,10/28/17 16:15:04,STABLE BEAMS,6500,7808.299,7651.689,29.8,HFET
305814:6343,1625:1625,10/28/17 16:15:28,STABLE BEAMS,6500,7798.581,7534.148,29.8,HFET
305814:6343,1626:1626,10/28/17 16:15:51,STABLE BEAMS,6500,7799.448,7535.015,29.7,HFET
305814:6343,1627:1627,10/28/17 16:16:14,STABLE BEAMS,6500,7798.100,7644.846,29.7,HFET
305814:6343,1628:1628,10/28/17 16:16:38,STABLE BEAMS,6500,7795.619,7641.863,29.7,HFET
305814:6343,1629:1629,10/28/17 16:17:01,STABLE BEAMS,6500,7793.057,7530.974,29.7,HFET
305814:6343,1630:1630,10/28/17 16:17:24,STABLE BEAMS,6500,7787.941,7525.413,29.7,HFET
305814:6343,1631:1631,10/28/17 16:17:47,STABLE BEAMS,6500,7784.715,7632.301,29.7,HFET
305814:6343,1632:1632,10/28/17 16:18:11,STABLE BEAMS,6500,7780.261,7626.646,29.7,HFET
305814:6343,1633:1633,10/28/17 16:18:34,STABLE BEAMS,6500,7777.276,7624.864,29.7,HFET
305814:6343,1634:1634,10/28/17 16:18:57,STABLE BEAMS,6500,7774.830,7621.733,29.7,HFET
305814:6343,1635:1635,10/28/17 16:19:21,STABLE BEAMS,6500,7770.753,7618.482,29.6,HFET
305814:6343,1636:1636,10/28/17 16:19:44,STABLE BEAMS,6500,7767.022,7615.000,29.6,HFET
305814:6343,1637:1637,10/28/17 16:20:07,STABLE BEAMS,6500,7763.063,7610.774,29.6,HFET
305814:6343,1638:1638,10/28/17 16:20:31,STABLE BEAMS,6500,7747.610,7596.909,29.6,HFET
305814:6343,1639:1639,10/28/17 16:20:54,STABLE BEAMS,6500,7755.225,7603.813,29.5,HFET
305814:6343,1640:1640,10/28/17 16:21:17,STABLE BEAMS,6500,7753.010,7601.133,29.6,HFET
305814:6343,1641:1641,10/28/17 16:21:41,STABLE BEAMS,6500,7751.537,7600.746,29.5,HFET
305814:6343,1642:1642,10/28/17 16:22:04,STABLE BEAMS,6500,7751.753,7600.467,29.6,HFET
305814:6343,1643:1643,10/28/17 16:22:27,STABLE BEAMS,6500,7741.070,7481.498,29.5,HFET
305814:6343,1644:1644,10/28/17 16:22:51,STABLE BEAMS,6500,7736.215,7585.604,29.5,HFET
305814:6343,1645:1645,10/28/17 16:23:14,STABLE BEAMS,6500,7706.780,7556.991,29.4,HFET
305814:6343,1646:1646,10/28/17 16:23:37,STABLE BEAMS,6500,7706.143,7556.465,29.4,HFET
305814:6343,1647:1647,10/28/17 16:24:00,STABLE BEAMS,6500,7708.071,7558.254,29.4,HFET
305814:6343,1648:1648,10/28/17 16:24:24,STABLE BEAMS,6500,7704.819,7555.645,29.4,HFET
305814:6343,1649:1649,10/28/17 16:24:47,STABLE BEAMS,6500,7700.403,7548.382,29.4,HFET
305814:6343,1650:1650,10/28/17 16:25:10,STABLE BEAMS,6500,7694.899,7543.523,29.3,HFET
305814:6343,1651:1651,10/28/17 16:25:34,STABLE BEAMS,6500,7689.906,7541.156,29.3,HFET
305814:6343,1652:1652,10/28/17 16:25:57,STABLE BEAMS,6500,7686.496,7538.002,29.3,HFET
305814:6343,1653:1653,10/28/17 16:26:20,STABLE BEAMS,6500,7683.716,7427.216,29.3,HFET
305814:6343,1654:1654,10/28/17 16:26:44,STABLE BEAMS,6500,7684.807,7535.782,29.3,HFET
305814:6343,1655:1655,10/28/17 16:27:07,STABLE BEAMS,6500,7680.488,7531.388,29.3,HFET
305814:6343,1656:1656,10/28/17 16:27:30,STABLE BEAMS,6500,7677.118,7517.361,29.3,HFET
305814:6343,1657:1657,10/28/17 16:27:54,STABLE BEAMS,6500,7673.867,7525.054,29.3,HFET
305814:6343,1658:1658,10/28/17 16:28:17,STABLE BEAMS,6500,7668.254,7518.744,29.2,HFET
305814:6343,1659:1659,10/28/17 16:28:40,STABLE BEAMS,6500,7659.902,7506.927,29.2,HFET
305814:6343,1660:1660,10/28/17 16:29:04,STABLE BEAMS,6500,7654.795,7505.839,29.2,HFET
305814:6343,1661:1661,10/28/17 16:29:27,STABLE BEAMS,6500,7650.792,7499.728,29.2,HFET
305814:6343,1662:1662,10/28/17 16:29:50,STABLE BEAMS,6500,7648.510,7499.086,29.2,HFET
305814:6343,1663:1663,10/28/17 16:30:13,STABLE BEAMS,6500,7644.001,7493.643,29.2,HFET
305814:6343,1664:1664,10/28/17 16:30:37,STABLE BEAMS,6500,7638.474,7485.967,29.1,HFET
305814:6343,1665:1665,10/28/17 16:31:00,STABLE BEAMS,6500,7633.059,7484.445,29.1,HFET
305814:6343,1666:1666,10/28/17 16:31:23,STABLE BEAMS,6500,7628.365,7480.785,29.1,HFET
305814:6343,1667:1667,10/28/17 16:31:47,STABLE BEAMS,6500,7625.608,7477.373,29.1,HFET
305814:6343,1668:1668,10/28/17 16:32:10,STABLE BEAMS,6500,7619.458,7471.506,29.1,HFET
305814:6343,1669:1669,10/28/17 16:32:33,STABLE BEAMS,6500,7618.246,7364.723,29.0,HFET
305814:6343,1670:1670,10/28/17 16:32:57,STABLE BEAMS,6500,7623.695,7474.256,29.0,HFET
305814:6343,1671:1671,10/28/17 16:33:20,STABLE BEAMS,6500,7623.844,7477.269,29.1,HFET
305814:6343,1672:1672,10/28/17 16:33:43,STABLE BEAMS,6500,7620.241,4455.083,29.1,HFET
305814:6343,1673:1673,10/28/17 16:34:06,STABLE BEAMS,6500,7615.331,7467.113,29.0,HFET
305814:6343,1674:1674,10/28/17 16:34:30,STABLE BEAMS,6500,7604.260,7456.367,29.0,HFET
305814:6343,1675:1675,10/28/17 16:34:53,STABLE BEAMS,6500,7596.682,7449.232,29.0,HFET
305814:6343,1676:1676,10/28/17 16:35:16,STABLE BEAMS,6500,7592.788,7445.027,28.9,HFET
305814:6343,1677:1677,10/28/17 16:35:40,STABLE BEAMS,6500,7589.826,7441.398,28.9,HFET
305814:6343,1678:1678,10/28/17 16:36:03,STABLE BEAMS,6500,7584.194,7436.018,28.9,HFET
305814:6343,1679:1679,10/28/17 16:36:26,STABLE BEAMS,6500,7581.451,7433.400,28.9,HFET
305814:6343,1680:1680,10/28/17 16:36:50,STABLE BEAMS,6500,7576.905,7428.937,28.9,HFET
305814:6343,1681:1681,10/28/17 16:37:13,STABLE BEAMS,6500,7575.329,7427.630,28.9,HFET
305814:6343,1682:1682,10/28/17 16:37:36,STABLE BEAMS,6500,7572.012,7424.738,28.9,HFET
305814:6343,1683:1683,10/28/17 16:38:00,STABLE BEAMS,6500,7571.856,7423.209,28.9,HFET
305814:6343,1684:1684,10/28/17 16:38:23,STABLE BEAMS,6500,7571.538,7423.465,28.9,HFET
305814:6343,1685:1685,10/28/17 16:38:46,STABLE BEAMS,6500,7565.226,7311.423,28.8,HFET
305814:6343,1686:1686,10/28/17 16:39:10,STABLE BEAMS,6500,7560.829,7412.858,28.8,HFET
305814:6343,1687:1687,10/28/17 16:39:33,STABLE BEAMS,6500,7559.598,7412.610,28.8,HFET
305814:6343,1688:1688,10/28/17 16:39:56,STABLE BEAMS,6500,7555.022,7407.462,28.8,HFET
305814:6343,1689:1689,10/28/17 16:40:20,STABLE BEAMS,6500,7559.387,7411.182,28.8,HFET
305814:6343,1690:1690,10/28/17 16:40:43,STABLE BEAMS,6500,7552.576,7405.274,28.8,HFET
305814:6343,1691:1691,10/28/17 16:41:06,STABLE BEAMS,6500,7547.136,7399.606,28.8,HFET
305814:6343,1692:1692,10/28/17 16:41:29,STABLE BEAMS,6500,7540.005,7394.242,28.8,HFET
305814:6343,1693:1693,10/28/17 16:41:53,STABLE BEAMS,6500,7530.730,7384.302,28.7,HFET
305814:6343,1694:1694,10/28/17 16:42:16,STABLE BEAMS,6500,7529.208,7383.013,28.7,HFET
305814:6343,1695:1695,10/28/17 16:42:39,STABLE BEAMS,6500,7525.104,7379.299,28.7,HFET
305814:6343,1696:1696,10/28/17 16:43:03,STABLE BEAMS,6500,7522.421,7377.322,28.7,HFET
305814:6343,1697:1697,10/28/17 16:43:26,STABLE BEAMS,6500,7516.616,7370.979,28.7,HFET
305814:6343,1698:1698,10/28/17 16:43:49,STABLE BEAMS,6500,7511.324,7259.867,28.6,HFET
305814:6343,1699:1699,10/28/17 16:44:13,STABLE BEAMS,6500,7509.908,7365.592,28.6,HFET
305814:6343,1700:1700,10/28/17 16:44:36,STABLE BEAMS,6500,7505.611,7360.266,28.6,HFET
305814:6343,1701:1701,10/28/17 16:44:59,STABLE BEAMS,6500,7502.129,7357.102,28.6,HFET
305814:6343,1702:1702,10/28/17 16:45:23,STABLE BEAMS,6500,7498.760,7353.839,28.6,HFET
305814:6343,1703:1703,10/28/17 16:45:46,STABLE BEAMS,6500,7496.423,7340.856,28.6,HFET
305814:6343,1704:1704,10/28/17 16:46:09,STABLE BEAMS,6500,7494.560,7349.993,28.6,HFET
305814:6343,1705:1705,10/28/17 16:46:33,STABLE BEAMS,6500,7493.713,7348.880,28.6,HFET
305814:6343,1706:1706,10/28/17 16:46:56,STABLE BEAMS,6500,7491.083,7346.713,28.6,HFET
305814:6343,1707:1707,10/28/17 16:47:19,STABLE BEAMS,6500,7487.329,7237.768,28.5,HFET
305814:6343,1708:1708,10/28/17 16:47:42,STABLE BEAMS,6500,7484.871,7340.374,28.5,HFET
305814:6343,1709:1709,10/28/17 16:48:06,STABLE BEAMS,6500,7483.191,7340.018,28.5,HFET
305814:6343,1710:1710,10/28/17 16:48:29,STABLE BEAMS,6500,7480.857,7336.950,28.5,HFET
305814:6343,1711:1711,10/28/17 16:48:52,STABLE BEAMS,6500,7477.504,7229.174,28.5,HFET
305814:6343,1712:1712,10/28/17 16:49:16,STABLE BEAMS,6500,7473.439,7329.784,28.5,HFET
305814:6343,1713:1713,10/28/17 16:49:39,STABLE BEAMS,6500,7469.480,7222.167,28.5,HFET
305814:6343,1714:1714,10/28/17 16:50:02,STABLE BEAMS,6500,7465.657,7322.702,28.5,HFET
305814:6343,1715:1715,10/28/17 16:50:26,STABLE BEAMS,6500,7462.603,7319.473,28.5,HFET
305814:6343,1716:1716,10/28/17 16:50:49,STABLE BEAMS,6500,7459.067,7315.678,28.4,HFET
305814:6343,1717:1717,10/28/17 16:51:12,STABLE BEAMS,6500,7453.935,7311.063,28.4,HFET
305814:6343,1718:1718,10/28/17 16:51:35,STABLE BEAMS,6500,7449.484,7307.176,28.4,HFET
305814:6343,1719:1719,10/28/17 16:51:59,STABLE BEAMS,6500,7446.198,7302.660,28.4,HFET
305814:6343,1720:1720,10/28/17 16:52:22,STABLE BEAMS,6500,7441.788,7298.863,28.4,HFET
305814:6343,1721:1721,10/28/17 16:52:45,STABLE BEAMS,6500,7435.482,7084.016,28.4,HFET
305814:6343,1722:1722,10/28/17 16:53:09,STABLE BEAMS,6500,7433.981,7291.102,28.3,HFET
305814:6343,1723:1723,10/28/17 16:53:32,STABLE BEAMS,6500,7429.240,7287.628,28.3,HFET
305814:6343,1724:1724,10/28/17 16:53:55,STABLE BEAMS,6500,7426.621,7284.320,28.3,HFET
305814:6343,1725:1725,10/28/17 16:54:19,STABLE BEAMS,6500,7421.402,7278.661,28.3,HFET
305814:6343,1726:1726,10/28/17 16:54:42,STABLE BEAMS,6500,7417.946,7276.389,28.3,HFET
305814:6343,1727:1727,10/28/17 16:55:05,STABLE BEAMS,6500,7413.465,7271.108,28.3,HFET
305814:6343,1728:1728,10/28/17 16:55:29,STABLE BEAMS,6500,7411.447,7269.330,28.3,HFET
305814:6343,1729:1729,10/28/17 16:55:52,STABLE BEAMS,6500,7407.547,7265.572,28.2,HFET
305814:6343,1730:1730,10/28/17 16:56:15,STABLE BEAMS,6500,7404.283,7262.187,28.2,HFET
305814:6343,1731:1731,10/28/17 16:56:39,STABLE BEAMS,6500,7400.068,5643.635,28.2,HFET
305814:6343,1732:1732,10/28/17 16:57:02,STABLE BEAMS,6500,7396.648,7254.601,28.2,HFET
305814:6343,1733:1733,10/28/17 16:57:25,STABLE BEAMS,6500,7394.932,7253.738,28.2,HFET
305814:6343,1734:1734,10/28/17 16:57:48,STABLE BEAMS,6500,7389.185,7248.921,28.2,HFET
305814:6343,1735:1735,10/28/17 16:58:12,STABLE BEAMS,6500,7384.747,7243.029,28.2,HFET
305814:6343,1736:1736,10/28/17 16:58:35,STABLE BEAMS,6500,7384.493,7242.521,28.1,HFET
305814:6343,1737:1737,10/28/17 16:58:58,STABLE BEAMS,6500,7380.401,7239.240,28.1,HFET
305814:6343,1738:1738,10/28/17 16:59:22,STABLE BEAMS,6500,7378.193,7237.251,28.1,HFET
305814:6343,1739:1739,10/28/17 16:59:45,STABLE BEAMS,6500,7373.565,7233.281,28.1,HFET
305814:6343,1740:1740,10/28/17 17:00:08,STABLE BEAMS,6500,7371.328,7230.669,28.1,HFET
305814:6343,1741:1741,10/28/17 17:00:32,STABLE BEAMS,6500,7366.394,7226.525,28.1,HFET
305814:6343,1742:1742,10/28/17 17:00:55,STABLE BEAMS,6500,7363.940,7223.877,28.1,HFET
305814:6343,1743:1743,10/28/17 17:01:18,STABLE BEAMS,6500,7359.878,7219.673,28.1,HFET
305814:6343,1744:1744,10/28/17 17:01:42,STABLE BEAMS,6500,7357.470,7218.172,28.1,HFET
305814:6343,1745:1745,10/28/17 17:02:05,STABLE BEAMS,6500,7354.013,7110.973,28.0,HFET
305814:6343,1746:1746,10/28/17 17:02:28,STABLE BEAMS,6500,7351.439,7213.056,28.0,HFET
305814:6343,1747:1747,10/28/17 17:02:52,STABLE BEAMS,6500,7348.069,7209.288,28.0,HFET
305814:6343,1748:1748,10/28/17 17:03:15,STABLE BEAMS,6500,7342.982,7205.642,28.0,HFET
305814:6343,1749:1749,10/28/17 17:03:38,STABLE BEAMS,6500,7338.684,7200.635,28.0,HFET
305814:6343,1750:1750,10/28/17 17:04:01,STABLE BEAMS,6500,7335.354,7197.184,28.0,HFET
305814:6343,1751:1751,10/28/17 17:04:25,STABLE BEAMS,6500,7334.966,7196.751,28.0,HFET
305814:6343,1752:1752,10/28/17 17:04:48,STABLE BEAMS,6500,7331.501,7190.819,27.9,HFET
305814:6343,1753:1753,10/28/17 17:05:11,STABLE BEAMS,6500,7328.767,7190.827,27.9,HFET
305814:6343,1754:1754,10/28/17 17:05:35,STABLE BEAMS,6500,7326.105,7187.884,27.9,HFET
305814:6343,1755:1755,10/28/17 17:05:58,STABLE BEAMS,6500,7321.926,7183.509,27.9,HFET
305814:6343,1756:1756,10/28/17 17:06:21,STABLE BEAMS,6500,7318.953,7164.866,27.9,HFET
305814:6343,1757:1757,10/28/17 17:06:45,STABLE BEAMS,6500,7314.978,7177.032,27.9,HFET
305814:6343,1758:1758,10/28/17 17:07:08,STABLE BEAMS,6500,7312.262,7072.585,27.9,HFET
305814:6343,1759:1759,10/28/17 17:07:31,STABLE BEAMS,6500,7310.795,7172.997,27.9,HFET
305814:6343,1760:1760,10/28/17 17:07:55,STABLE BEAMS,6500,7306.561,7169.152,27.9,HFET
305814:6343,1761:1761,10/28/17 17:08:18,STABLE BEAMS,6500,7303.225,7165.590,27.8,HFET
305814:6343,1762:1762,10/28/17 17:08:41,STABLE BEAMS,6500,7300.491,7163.605,27.8,HFET
305814:6343,1763:1763,10/28/17 17:09:04,STABLE BEAMS,6500,7296.404,7159.352,27.8,HFET
305814:6343,1764:1764,10/28/17 17:09:28,STABLE BEAMS,6500,7293.456,7156.395,27.8,HFET
305814:6343,1765:1765,10/28/17 17:09:51,STABLE BEAMS,6500,7290.519,7153.679,27.8,HFET
305814:6343,1766:1766,10/28/17 17:10:14,STABLE BEAMS,6500,7286.819,7150.488,27.8,HFET
305814:6343,1767:1767,10/28/17 17:10:38,STABLE BEAMS,6500,7284.532,7148.317,27.8,HFET
305814:6343,1768:1768,10/28/17 17:11:01,STABLE BEAMS,6500,7282.391,7146.431,27.8,HFET
305814:6343,1769:1769,10/28/17 17:11:24,STABLE BEAMS,6500,7277.966,7141.250,27.8,HFET
305814:6343,1770:1770,10/28/17 17:11:48,STABLE BEAMS,6500,7273.857,7137.874,27.7,HFET
305814:6343,1771:1771,10/28/17 17:12:11,STABLE BEAMS,6500,7270.804,7054.308,27.7,HFET
305814:6343,1772:1772,10/28/17 17:12:34,STABLE BEAMS,6500,7268.664,7109.944,27.7,HFET
305814:6343,1773:1773,10/28/17 17:12:58,STABLE BEAMS,6500,7267.869,7131.889,27.7,HFET
305814:6343,1774:1774,10/28/17 17:13:21,STABLE BEAMS,6500,7266.715,7130.564,27.7,HFET
305814:6343,1775:1775,10/28/17 17:13:44,STABLE BEAMS,6500,7264.670,7127.807,27.7,HFET
305814:6343,1776:1776,10/28/17 17:14:08,STABLE BEAMS,6500,7261.038,7124.570,27.7,HFET
305814:6343,1777:1777,10/28/17 17:14:31,STABLE BEAMS,6500,7258.634,7122.579,27.7,HFET
305814:6343,1778:1778,10/28/17 17:14:54,STABLE BEAMS,6500,7254.921,7118.614,27.7,HFET
305814:6343,1779:1779,10/28/17 17:15:17,STABLE BEAMS,6500,7251.361,7115.355,27.6,HFET
305814:6343,1780:1780,10/28/17 17:15:41,STABLE BEAMS,6500,7249.323,7113.001,27.6,HFET
305814:6343,1781:1781,10/28/17 17:16:04,STABLE BEAMS,6500,7245.488,7109.794,27.6,HFET
305814:6343,1782:1782,10/28/17 17:16:27,STABLE BEAMS,6500,7241.710,7107.120,27.6,HFET
305814:6343,1783:1783,10/28/17 17:16:51,STABLE BEAMS,6500,7238.382,7103.595,27.6,HFET
305814:6343,1784:1784,10/28/17 17:17:14,STABLE BEAMS,6500,7233.539,7098.896,27.6,HFET
305814:6343,1785:1785,10/28/17 17:17:37,STABLE BEAMS,6500,7229.552,6990.595,27.6,HFET
305814:6343,1786:1786,10/28/17 17:18:01,STABLE BEAMS,6500,7226.003,6990.611,27.6,HFET
305814:6343,1787:1787,10/28/17 17:18:24,STABLE BEAMS,6500,7223.021,7088.354,27.5,HFET
305814:6343,1788:1788,10/28/17 17:18:47,STABLE BEAMS,6500,7219.373,7085.279,27.5,HFET
305814:6343,1789:1789,10/28/17 17:19:11,STABLE BEAMS,6500,7215.466,7081.337,27.5,HFET
305814:6343,1790:1790,10/28/17 17:19:34,STABLE BEAMS,6500,7211.207,7077.097,27.5,HFET
305814:6343,1791:1791,10/28/17 17:19:57,STABLE BEAMS,6500,7210.060,7075.320,27.5,HFET
305814:6343,1792:1792,10/28/17 17:20:21,STABLE BEAMS,6500,7205.677,7071.243,27.5,HFET
305814:6343,1793:1793,10/28/17 17:20:44,STABLE BEAMS,6500,7201.421,6966.051,27.5,HFET
305814:6343,1794:1794,10/28/17 17:21:07,STABLE BEAMS,6500,7198.813,6962.969,27.5,HFET
305814:6343,1795:1795,10/28/17 17:21:30,STABLE BEAMS,6500,7195.290,7060.597,27.4,HFET
305814:6343,1796:1796,10/28/17 17:21:54,STABLE BEAMS,6500,7190.503,7055.702,27.4,HFET
305814:6343,1797:1797,10/28/17 17:22:17,STABLE BEAMS,6500,7188.032,7054.717,27.4,HFET
305814:6343,1798:1798,10/28/17 17:22:40,STABLE BEAMS,6500,7185.053,7050.972,27.4,HFET
305814:6343,1799:1799,10/28/17 17:23:04,STABLE BEAMS,6500,7181.021,6946.756,27.4,HFET
305814:6343,1800:1800,10/28/17 17:23:27,STABLE BEAMS,6500,7178.292,7044.681,27.4,HFET
305814:6343,1801:1801,10/28/17 17:23:50,STABLE BEAMS,6500,7174.453,7041.501,27.4,HFET
305814:6343,1802:1802,10/28/17 17:24:14,STABLE BEAMS,6500,7171.954,7038.437,27.3,HFET
305814:6343,1803:1803,10/28/17 17:24:37,STABLE BEAMS,6500,7168.242,7036.336,27.3,HFET
305814:6343,1804:1804,10/28/17 17:25:00,STABLE BEAMS,6500,7164.737,7031.062,27.3,HFET
305814:6343,1805:1805,10/28/17 17:25:24,STABLE BEAMS,6500,7159.553,7027.410,27.3,HFET
305814:6343,1806:1806,10/28/17 17:25:47,STABLE BEAMS,6500,7157.236,6916.493,27.3,HFET
305814:6343,1807:1807,10/28/17 17:26:10,STABLE BEAMS,6500,7155.524,7023.598,27.3,HFET
305814:6343,1808:1808,10/28/17 17:26:34,STABLE BEAMS,6500,7152.073,7008.971,27.3,HFET
305814:6343,1809:1809,10/28/17 17:26:57,STABLE BEAMS,6500,7146.990,7014.963,27.3,HFET
305814:6343,1810:1810,10/28/17 17:27:20,STABLE BEAMS,6500,7142.928,7010.918,27.2,HFET
305814:6343,1811:1811,10/28/17 17:27:43,STABLE BEAMS,6500,7141.638,7009.080,27.2,HFET
305814:6343,1812:1812,10/28/17 17:28:07,STABLE BEAMS,6500,7137.969,7006.159,27.2,HFET
305814:6343,1813:1813,10/28/17 17:28:30,STABLE BEAMS,6500,7133.356,7001.458,27.2,HFET
305814:6343,1814:1814,10/28/17 17:28:53,STABLE BEAMS,6500,7129.266,6997.361,27.2,HFET
305814:6343,1815:1815,10/28/17 17:29:17,STABLE BEAMS,6500,7127.752,6995.928,27.2,HFET
305814:6343,1816:1816,10/28/17 17:29:40,STABLE BEAMS,6500,7122.899,6991.819,27.2,HFET
305814:6343,1817:1817,10/28/17 17:30:03,STABLE BEAMS,6500,7119.276,6988.297,27.1,HFET
305814:6343,1818:1818,10/28/17 17:30:27,STABLE BEAMS,6500,7115.782,6984.904,27.1,HFET
305814:6343,1819:1819,10/28/17 17:30:50,STABLE BEAMS,6500,7110.869,6980.346,27.1,HFET
305814:6343,1820:1820,10/28/17 17:31:13,STABLE BEAMS,6500,7110.584,6980.478,27.1,HFET
305814:6343,1821:1821,10/28/17 17:31:37,STABLE BEAMS,6500,7105.276,6974.132,27.1,HFET
305814:6343,1822:1822,10/28/17 17:32:00,STABLE BEAMS,6500,7080.515,6850.940,27.1,HFET
305814:6343,1823:1823,10/28/17 17:32:23,STABLE BEAMS,6500,7059.284,6929.595,26.9,HFET
305814:6343,1824:1824,10/28/17 17:32:46,STABLE BEAMS,6500,7062.369,6933.813,26.9,HFET
305814:6343,1825:1825,10/28/17 17:33:10,STABLE BEAMS,6500,7062.563,6933.804,26.9,HFET
305814:6343,1826:1826,10/28/17 17:33:33,STABLE BEAMS,6500,7060.002,6930.479,26.9,HFET
305814:6343,1827:1827,10/28/17 17:33:56,STABLE BEAMS,6500,7055.060,6927.281,26.9,HFET
305814:6343,1828:1828,10/28/17 17:34:20,STABLE BEAMS,6500,7049.361,6921.888,26.9,HFET
305814:6343,1829:1829,10/28/17 17:34:43,STABLE BEAMS,6500,7042.558,6914.855,26.9,HFET
305814:6343,1830:1830,10/28/17 17:35:06,STABLE BEAMS,6500,7036.589,6908.638,26.8,HFET
305814:6343,1831:1831,10/28/17 17:35:30,STABLE BEAMS,6500,7033.166,6906.143,26.8,HFET
305814:6343,1832:1832,10/28/17 17:35:53,STABLE BEAMS,6500,7028.070,6900.569,26.8,HFET
305814:6343,1833:1833,10/28/17 17:36:16,STABLE BEAMS,6500,7022.924,6895.059,26.8,HFET
305814:6343,1834:1834,10/28/17 17:36:40,STABLE BEAMS,6500,7023.962,6895.947,26.8,HFET
305814:6343,1835:1835,10/28/17 17:37:03,STABLE BEAMS,6500,7029.125,6901.657,26.8,HFET
305814:6343,1836:1836,10/28/17 17:37:26,STABLE BEAMS,6500,7019.973,6793.363,26.8,HFET
305814:6343,1837:1837,10/28/17 17:37:50,STABLE BEAMS,6500,7009.753,6881.613,26.7,HFET
305814:6343,1838:1838,10/28/17 17:38:13,STABLE BEAMS,6500,7005.763,6878.489,26.7,HFET
305814:6343,1839:1839,10/28/17 17:38:36,STABLE BEAMS,6500,7004.423,6876.735,26.7,HFET
305814:6343,1840:1840,10/28/17 17:38:59,STABLE BEAMS,6500,7002.151,6864.382,26.7,HFET
305814:6343,1841:1841,10/28/17 17:39:23,STABLE BEAMS,6500,6998.018,6870.002,26.7,HFET
305814:6343,1842:1842,10/28/17 17:39:46,STABLE BEAMS,6500,6994.676,6864.814,26.7,HFET
305814:6343,1843:1843,10/28/17 17:40:09,STABLE BEAMS,6500,6990.753,6864.565,26.7,HFET
305814:6343,1844:1844,10/28/17 17:40:33,STABLE BEAMS,6500,6955.586,6829.656,26.6,HFET
305814:6343,1845:1845,10/28/17 17:40:56,STABLE BEAMS,6500,6969.137,6843.767,26.5,HFET
305814:6343,1846:1846,10/28/17 17:41:19,STABLE BEAMS,6500,6971.967,6846.196,26.6,HFET
305814:6343,1847:1847,10/28/17 17:41:43,STABLE BEAMS,6500,6971.704,6835.622,26.6,HFET
305814:6343,1848:1848,10/28/17 17:42:06,STABLE BEAMS,6500,6970.537,6843.848,26.6,HFET
305814:6343,1849:1849,10/28/17 17:42:29,STABLE BEAMS,6500,6967.968,6831.422,26.6,HFET
305814:6343,1850:1850,10/28/17 17:42:53,STABLE BEAMS,6500,6966.376,6839.763,26.6,HFET
305814:6343,1851:1851,10/28/17 17:43:16,STABLE BEAMS,6500,6965.346,6828.638,26.6,HFET
305814:6343,1852:1852,10/28/17 17:43:39,STABLE BEAMS,6500,6962.227,6835.822,26.5,HFET
305814:6343,1853:1853,10/28/17 17:44:02,STABLE BEAMS,6500,6956.761,6829.909,26.5,HFET
